"","list_name","name","label","district","subcounty","origin","level_1","settlement"
"1159","strata.list","isingiro","Isingiro","","","","",""
"1160","strata.list","nakivale","Nakivale","","","","",""
"1161","strata.list","oruchinga","Oruchinga","","","","",""
"1162","strata.list","kamwenge","Kamwenge","","","","",""
"1163","strata.list","rwamwanja","Rwamwanja","","","","",""
"1164","strata.list","kiryandongo","Kiryandongo","","","","",""
"1165","strata.list","kiryandongo.settlement","Kiryandongo (settlement)","","","","",""
"1166","strata.list","koboko","Koboko","","","","",""
"1167","strata.list","lobule","Lobule","","","","",""
"1168","strata.list","kyegegwa","Kyegegwa","","","","",""
"1169","strata.list","kyaka.ii","Kyaka II","","","","",""
"1170","strata.list","lamwo","Lamwo","","","","",""
"1171","strata.list","palabek","Palabek","","","","",""
"1172","strata.list","moyo","Moyo","","","","",""
"1173","strata.list","palorinya","Palorinya","","","","",""
"1174","strata.list","yumbe","Yumbe","","","","",""
"1175","strata.list","bidibidi","Bidibidi","","","","",""
"1176","","","","","","","",""
"1177","","","","","","","",""
"1178","","","","","","","",""
"1179","","","","","","","",""
"1180","","","","","","","",""
"1181","yn.list","yes","Yes","","","","",""
"1182","yn.list","no","No","","","","",""
"1183","","","","","","","",""
"1184","sex.list","male","Male","","","","",""
"1185","sex.list","female","Female","","","","",""
"1186","","","","","","","",""
"1187","marital.status.list","married","Married","","","","",""
"1188","marital.status.list","single","Single","","","","",""
"1189","marital.status.list","divorced","Divorced","","","","",""
"1190","marital.status.list","widowed","Widowed","","","","",""
"1191","marital.status.list","no.answer","I don't know or I don't want to answer","","","","",""
"1192","","","","","","","",""
"1193","nationality.list","burundi","Burundian","","","","",""
"1194","nationality.list","drc","Congolese (DRC)","","","","",""
"1195","nationality.list","eritrea","Eritrean","","","","",""
"1196","nationality.list","ethiopia","Ethiopian","","","","",""
"1197","nationality.list","kenya","Kenyan","","","","",""
"1198","nationality.list","rwanda","Rwandan","","","","",""
"1199","nationality.list","somalia","Somalian","","","","",""
"1200","nationality.list","south.sudan","South Sudanese","","","","",""
"1201","nationality.list","sudan","Sudanese","","","","",""
"1202","nationality.list","uganda","Ugandan","","","","",""
"1203","nationality.list","other","Other","","","","",""
"1204","nationality.list","no.answer","I don't know or I don't want to answer","","","","",""
"1205","","","","","","","",""
"1206","biggest.needs.list","food","Food","","","","",""
"1207","biggest.needs.list","health.nutrition","Health and nutrition","","","","",""
"1208","biggest.needs.list","water.sanitation","Water and sanitation","","","","",""
"1209","biggest.needs.list","livelihoods","Livelihoods","","","","",""
"1210","biggest.needs.list","shelter","Shelter","","","","",""
"1211","biggest.needs.list","nfis","NFIs","","","","",""
"1212","biggest.needs.list","education","Education","","","","",""
"1213","biggest.needs.list","protection","Protection","","","","",""
"1214","biggest.needs.list","other","Other","","","","",""
"1215","biggest.needs.list","none","No needs","","","","",""
"1216","biggest.needs.list","no.answer","I don't know or I don't want to answer","","","","",""
"1217","","","","","","","",""
"1218","origin.location.list","uganda.settlement","Uganda refugee settlement","","","","",""
"1219","origin.location.list","uganda.out.of.settlement","Uganda non-refugee settlement","","","","",""
"1220","origin.location.list","burundi","Burundi","","","","",""
"1221","origin.location.list","drc","DRC","","","","",""
"1222","origin.location.list","kenya","Kenya","","","","",""
"1223","origin.location.list","rwanda","Rwanda","","","","",""
"1224","origin.location.list","somalia","Somalia","","","","",""
"1225","origin.location.list","south.sudan","South Sudan","","","","",""
"1226","origin.location.list","uganda","Uganda","","","","",""
"1227","origin.location.list","other","Other","","","","",""
"1228","origin.location.list","no.answer","I don't know or I don't want to answer","","","","",""
"1229","","","","","","","",""
"1230","origin.level.2.list","bubanza","Bubanza","","","burundi","bubanza",""
"1231","origin.level.2.list","gihanga","Gihanga","","","burundi","bubanza",""
"1232","origin.level.2.list","mpanda","Mpanda","","","burundi","bubanza",""
"1233","origin.level.2.list","musigati","Musigati","","","burundi","bubanza",""
"1234","origin.level.2.list","rugazi","Rugazi","","","burundi","bubanza",""
"1235","origin.level.2.list","other","Other","","","burundi","bubanza",""
"1236","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","bubanza",""
"1237","origin.level.2.list","muha","Muha","","","burundi","bujumbura_mairie",""
"1238","origin.level.2.list","mukaza","Mukaza","","","burundi","bujumbura_mairie",""
"1239","origin.level.2.list","ntahangwa","Ntahangwa","","","burundi","bujumbura_mairie",""
"1240","origin.level.2.list","other","Other","","","burundi","bujumbura_mairie",""
"1241","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","bujumbura_mairie",""
"1242","origin.level.2.list","isale","Isale","","","burundi","bujumbura_rural",""
"1243","origin.level.2.list","kabezi","Kabezi","","","burundi","bujumbura_rural",""
"1244","origin.level.2.list","kanyosha1","Kanyosha1","","","burundi","bujumbura_rural",""
"1245","origin.level.2.list","mubimbi","Mubimbi","","","burundi","bujumbura_rural",""
"1246","origin.level.2.list","mugongomanga","Mugongomanga","","","burundi","bujumbura_rural",""
"1247","origin.level.2.list","mukike","Mukike","","","burundi","bujumbura_rural",""
"1248","origin.level.2.list","mutambu","Mutambu","","","burundi","bujumbura_rural",""
"1249","origin.level.2.list","mutimbuzi","Mutimbuzi","","","burundi","bujumbura_rural",""
"1250","origin.level.2.list","nyabiraba","Nyabiraba","","","burundi","bujumbura_rural",""
"1251","origin.level.2.list","other","Other","","","burundi","bujumbura_rural",""
"1252","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","bujumbura_rural",""
"1253","origin.level.2.list","bururi","Bururi","","","burundi","bururi",""
"1254","origin.level.2.list","matana","Matana","","","burundi","bururi",""
"1255","origin.level.2.list","mugamba","Mugamba","","","burundi","bururi",""
"1256","origin.level.2.list","rutovu","Rutovu","","","burundi","bururi",""
"1257","origin.level.2.list","songa","Songa","","","burundi","bururi",""
"1258","origin.level.2.list","vyanda","Vyanda","","","burundi","bururi",""
"1259","origin.level.2.list","other","Other","","","burundi","bururi",""
"1260","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","bururi",""
"1261","origin.level.2.list","cankuzo","Cankuzo","","","burundi","cankuzo",""
"1262","origin.level.2.list","cendajuru","Cendajuru","","","burundi","cankuzo",""
"1263","origin.level.2.list","gisagara","Gisagara","","","burundi","cankuzo",""
"1264","origin.level.2.list","kigamba","Kigamba","","","burundi","cankuzo",""
"1265","origin.level.2.list","mishiha","Mishiha","","","burundi","cankuzo",""
"1266","origin.level.2.list","other","Other","","","burundi","cankuzo",""
"1267","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","cankuzo",""
"1268","origin.level.2.list","buganda","Buganda","","","burundi","cibitoke",""
"1269","origin.level.2.list","bukinanyana","Bukinanyana","","","burundi","cibitoke",""
"1270","origin.level.2.list","mabayi","Mabayi","","","burundi","cibitoke",""
"1271","origin.level.2.list","mugina","Mugina","","","burundi","cibitoke",""
"1272","origin.level.2.list","murwi","Murwi","","","burundi","cibitoke",""
"1273","origin.level.2.list","rugombo","Rugombo","","","burundi","cibitoke",""
"1274","origin.level.2.list","other","Other","","","burundi","cibitoke",""
"1275","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","cibitoke",""
"1276","origin.level.2.list","bugendana","Bugendana","","","burundi","gitega",""
"1277","origin.level.2.list","bukirasazi","Bukirasazi","","","burundi","gitega",""
"1278","origin.level.2.list","buraza","Buraza","","","burundi","gitega",""
"1279","origin.level.2.list","giheta","Giheta","","","burundi","gitega",""
"1280","origin.level.2.list","gishubi","Gishubi","","","burundi","gitega",""
"1281","origin.level.2.list","gitega","Gitega","","","burundi","gitega",""
"1282","origin.level.2.list","itaba","Itaba","","","burundi","gitega",""
"1283","origin.level.2.list","makebuko","Makebuko","","","burundi","gitega",""
"1284","origin.level.2.list","mutaho","Mutaho","","","burundi","gitega",""
"1285","origin.level.2.list","nyanrusange","Nyanrusange","","","burundi","gitega",""
"1286","origin.level.2.list","ryansoro","Ryansoro","","","burundi","gitega",""
"1287","origin.level.2.list","other","Other","","","burundi","gitega",""
"1288","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","gitega",""
"1289","origin.level.2.list","bugenyuzi","Bugenyuzi","","","burundi","karuzi",""
"1290","origin.level.2.list","buhiga","Buhiga","","","burundi","karuzi",""
"1291","origin.level.2.list","gihogazi","Gihogazi","","","burundi","karuzi",""
"1292","origin.level.2.list","gitaramuka","Gitaramuka","","","burundi","karuzi",""
"1293","origin.level.2.list","mutumba","Mutumba","","","burundi","karuzi",""
"1294","origin.level.2.list","nyabikere","Nyabikere","","","burundi","karuzi",""
"1295","origin.level.2.list","shombo","Shombo","","","burundi","karuzi",""
"1296","origin.level.2.list","other","Other","","","burundi","karuzi",""
"1297","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","karuzi",""
"1298","origin.level.2.list","butaganzwa","Butaganzwa","","","burundi","kayanza",""
"1299","origin.level.2.list","gahombo","Gahombo","","","burundi","kayanza",""
"1300","origin.level.2.list","gatara","Gatara","","","burundi","kayanza",""
"1301","origin.level.2.list","kabarore","Kabarore","","","burundi","kayanza",""
"1302","origin.level.2.list","kayanza","Kayanza","","","burundi","kayanza",""
"1303","origin.level.2.list","matongo","Matongo","","","burundi","kayanza",""
"1304","origin.level.2.list","muhanga","Muhanga","","","burundi","kayanza",""
"1305","origin.level.2.list","muruta","Muruta","","","burundi","kayanza",""
"1306","origin.level.2.list","rango","Rango","","","burundi","kayanza",""
"1307","origin.level.2.list","other","Other","","","burundi","kayanza",""
"1308","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","kayanza",""
"1309","origin.level.2.list","bugabira","Bugabira","","","burundi","kirundo",""
"1310","origin.level.2.list","busoni","Busoni","","","burundi","kirundo",""
"1311","origin.level.2.list","bwambarangwe","Bwambarangwe","","","burundi","kirundo",""
"1312","origin.level.2.list","gitobe","Gitobe","","","burundi","kirundo",""
"1313","origin.level.2.list","kirundo","Kirundo","","","burundi","kirundo",""
"1314","origin.level.2.list","ntega","Ntega","","","burundi","kirundo",""
"1315","origin.level.2.list","vumbi","Vumbi","","","burundi","kirundo",""
"1316","origin.level.2.list","other","Other","","","burundi","kirundo",""
"1317","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","kirundo",""
"1318","origin.level.2.list","kayogoro","Kayogoro","","","burundi","makamba",""
"1319","origin.level.2.list","kibago","Kibago","","","burundi","makamba",""
"1320","origin.level.2.list","mabanda","Mabanda","","","burundi","makamba",""
"1321","origin.level.2.list","makamba","Makamba","","","burundi","makamba",""
"1322","origin.level.2.list","nyanza.lac","Nyanza-Lac","","","burundi","makamba",""
"1323","origin.level.2.list","vugizo","Vugizo","","","burundi","makamba",""
"1324","origin.level.2.list","other","Other","","","burundi","makamba",""
"1325","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","makamba",""
"1326","origin.level.2.list","bukeye","Bukeye","","","burundi","muramvya",""
"1327","origin.level.2.list","kiganda","Kiganda","","","burundi","muramvya",""
"1328","origin.level.2.list","mbuye","Mbuye","","","burundi","muramvya",""
"1329","origin.level.2.list","muramvya","Muramvya","","","burundi","muramvya",""
"1330","origin.level.2.list","rutegama","Rutegama","","","burundi","muramvya",""
"1331","origin.level.2.list","other","Other","","","burundi","muramvya",""
"1332","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","muramvya",""
"1333","origin.level.2.list","buhinyuza","Buhinyuza","","","burundi","muyinga",""
"1334","origin.level.2.list","butihinda","Butihinda","","","burundi","muyinga",""
"1335","origin.level.2.list","gashoho","Gashoho","","","burundi","muyinga",""
"1336","origin.level.2.list","gasorwe","Gasorwe","","","burundi","muyinga",""
"1337","origin.level.2.list","giteranyi","Giteranyi","","","burundi","muyinga",""
"1338","origin.level.2.list","muyinga","Muyinga","","","burundi","muyinga",""
"1339","origin.level.2.list","mwakiro","Mwakiro","","","burundi","muyinga",""
"1340","origin.level.2.list","other","Other","","","burundi","muyinga",""
"1341","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","muyinga",""
"1342","origin.level.2.list","bisoro","Bisoro","","","burundi","mwaro",""
"1343","origin.level.2.list","gisozi","Gisozi","","","burundi","mwaro",""
"1344","origin.level.2.list","kayokwe","Kayokwe","","","burundi","mwaro",""
"1345","origin.level.2.list","ndava","Ndava","","","burundi","mwaro",""
"1346","origin.level.2.list","nyabihanga","Nyabihanga","","","burundi","mwaro",""
"1347","origin.level.2.list","rusaka","Rusaka","","","burundi","mwaro",""
"1348","origin.level.2.list","other","Other","","","burundi","mwaro",""
"1349","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","burundi","mwaro",""
"1350","origin.level.2.list","busiga","Busiga","","","burundi","ngozi",""
"1351","origin.level.2.list","gashikanwa","Gashikanwa","","","burundi","ngozi",""
"1352","origin.level.2.list","kiremba","Kiremba","","","burundi","ngozi",""
"1353","origin.level.2.list","marangara","Marangara","","","burundi","ngozi",""
"1354","origin.level.2.list","mwumba","Mwumba","","","burundi","ngozi",""
"1355","origin.level.2.list","ngozi","Ngozi","","","burundi","ngozi",""
"1356","origin.level.2.list","nyamurenza","Nyamurenza","","","burundi","ngozi",""
"1357","origin.level.2.list","ruhororo","Ruhororo","","","burundi","ngozi",""
"1358","origin.level.2.list","tangara","Tangara","","","burundi","ngozi",""
"1359","origin.level.2.list","other","Other","","","burundi","ngozi",""
