loop_position,capacity,journeys,litres,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
2,20.0,8,160,7327,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1540,2577867,658abf60-a9cc-4087-8186-d606cc2958fe,2018-05-08T19:29:15,
1,20.0,7,140,7328,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1541,2577868,d7b3da99-ffa6-43fc-a437-bdd09688c224,2018-05-08T19:29:18,
2,20.0,7,140,7329,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1541,2577868,d7b3da99-ffa6-43fc-a437-bdd09688c224,2018-05-08T19:29:18,
3,20.0,7,140,7330,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1541,2577868,d7b3da99-ffa6-43fc-a437-bdd09688c224,2018-05-08T19:29:18,
4,20.0,7,140,7331,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1541,2577868,d7b3da99-ffa6-43fc-a437-bdd09688c224,2018-05-08T19:29:18,
5,20.0,7,140,7332,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1541,2577868,d7b3da99-ffa6-43fc-a437-bdd09688c224,2018-05-08T19:29:18,
6,20.0,7,140,7333,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1541,2577868,d7b3da99-ffa6-43fc-a437-bdd09688c224,2018-05-08T19:29:18,
1,20.0,3,60,7334,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1542,2577871,5ed3b8bf-10bf-4f0d-af75-40e9dbd98012,2018-05-08T19:29:38,
1,20.0,1,20,7335,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1543,2577872,10d8defe-c2ca-48c2-bf4d-fc715778a688,2018-05-08T19:29:41,
2,20.0,1,20,7336,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1543,2577872,10d8defe-c2ca-48c2-bf4d-fc715778a688,2018-05-08T19:29:41,
3,20.0,1,20,7337,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1543,2577872,10d8defe-c2ca-48c2-bf4d-fc715778a688,2018-05-08T19:29:41,
4,20.0,1,20,7338,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1543,2577872,10d8defe-c2ca-48c2-bf4d-fc715778a688,2018-05-08T19:29:41,
5,15.0,2,30,7339,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1543,2577872,10d8defe-c2ca-48c2-bf4d-fc715778a688,2018-05-08T19:29:41,
6,10.0,3,30,7340,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1543,2577872,10d8defe-c2ca-48c2-bf4d-fc715778a688,2018-05-08T19:29:41,
1,20.0,2,40,7341,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1544,2577873,09d271b6-1a4e-4398-809f-b9656acfbc96,2018-05-08T19:29:44,
2,10.0,3,30,7342,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1544,2577873,09d271b6-1a4e-4398-809f-b9656acfbc96,2018-05-08T19:29:44,
3,5.0,2,10,7343,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1544,2577873,09d271b6-1a4e-4398-809f-b9656acfbc96,2018-05-08T19:29:44,
1,20.0,2,40,7344,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1545,2577875,1ddc05ee-656a-4c51-8a30-8ba868001a83,2018-05-08T19:29:47,
2,5.0,4,20,7345,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1545,2577875,1ddc05ee-656a-4c51-8a30-8ba868001a83,2018-05-08T19:29:47,
1,20.0,2,40,7346,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1546,2577899,6307b092-b3fd-44b7-bb5c-b57f8be7d676,2018-05-08T19:47:46,
2,20.0,2,40,7347,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1546,2577899,6307b092-b3fd-44b7-bb5c-b57f8be7d676,2018-05-08T19:47:46,
3,20.0,2,40,7348,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1546,2577899,6307b092-b3fd-44b7-bb5c-b57f8be7d676,2018-05-08T19:47:46,
4,20.0,2,40,7349,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1546,2577899,6307b092-b3fd-44b7-bb5c-b57f8be7d676,2018-05-08T19:47:46,
1,20.0,3,60,7350,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1547,2577900,809dfaef-525a-4d89-94ae-6f543b98d3cc,2018-05-08T19:47:49,
2,20.0,3,60,7351,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1547,2577900,809dfaef-525a-4d89-94ae-6f543b98d3cc,2018-05-08T19:47:49,
3,20.0,3,60,7352,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1547,2577900,809dfaef-525a-4d89-94ae-6f543b98d3cc,2018-05-08T19:47:49,
4,10.0,3,30,7353,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1547,2577900,809dfaef-525a-4d89-94ae-6f543b98d3cc,2018-05-08T19:47:49,
5,10.0,3,30,7354,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1547,2577900,809dfaef-525a-4d89-94ae-6f543b98d3cc,2018-05-08T19:47:49,
1,10.0,10,100,7355,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1548,2577901,43590633-499c-421a-b114-45f4187229e4,2018-05-08T19:47:51,
2,10.0,10,100,7356,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1548,2577901,43590633-499c-421a-b114-45f4187229e4,2018-05-08T19:47:51,
1,20.0,2,40,7357,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1549,2577902,29f33745-f126-464d-9521-5078fc1887d4,2018-05-08T19:48:29,
2,20.0,2,40,7358,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1549,2577902,29f33745-f126-464d-9521-5078fc1887d4,2018-05-08T19:48:29,
1,20.0,1,20,7359,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1550,2577903,18c8f8c1-811f-44cd-a759-6d0c847c72df,2018-05-08T19:48:32,
1,20.0,2,40,7360,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1551,2577904,a8ad5de7-d13a-4d7e-9e43-5f3219c3ba10,2018-05-08T19:48:35,
2,20.0,2,40,7361,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1551,2577904,a8ad5de7-d13a-4d7e-9e43-5f3219c3ba10,2018-05-08T19:48:35,
3,20.0,2,40,7362,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1551,2577904,a8ad5de7-d13a-4d7e-9e43-5f3219c3ba10,2018-05-08T19:48:35,
1,20.0,1,20,7363,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1552,2577905,0531423d-47c6-4411-94b0-64e4c4dd3a08,2018-05-08T19:48:39,
2,20.0,1,20,7364,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1552,2577905,0531423d-47c6-4411-94b0-64e4c4dd3a08,2018-05-08T19:48:39,
3,20.0,1,20,7365,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1552,2577905,0531423d-47c6-4411-94b0-64e4c4dd3a08,2018-05-08T19:48:39,
4,20.0,1,20,7366,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1552,2577905,0531423d-47c6-4411-94b0-64e4c4dd3a08,2018-05-08T19:48:39,
1,20.0,3,60,7367,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1553,2577906,9f6f8d6c-c897-4df6-b4f8-fd097eadeb23,2018-05-08T19:49:11,
1,20.0,1,20,7368,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1554,2577907,9f9add2c-1b71-4674-83f9-21421116a268,2018-05-08T19:49:14,
2,20.0,1,20,7369,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1554,2577907,9f9add2c-1b71-4674-83f9-21421116a268,2018-05-08T19:49:14,
3,20.0,1,20,7370,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1554,2577907,9f9add2c-1b71-4674-83f9-21421116a268,2018-05-08T19:49:14,
4,20.0,1,20,7371,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1554,2577907,9f9add2c-1b71-4674-83f9-21421116a268,2018-05-08T19:49:14,
5,20.0,1,20,7372,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1554,2577907,9f9add2c-1b71-4674-83f9-21421116a268,2018-05-08T19:49:14,
6,20.0,1,20,7373,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1554,2577907,9f9add2c-1b71-4674-83f9-21421116a268,2018-05-08T19:49:14,
7,20.0,1,20,7374,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1554,2577907,9f9add2c-1b71-4674-83f9-21421116a268,2018-05-08T19:49:14,
1,20.0,1,20,7375,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1555,2577908,b8a48941-7552-45e0-9596-84bf984a59cf,2018-05-08T19:49:17,
2,20.0,1,20,7376,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1555,2577908,b8a48941-7552-45e0-9596-84bf984a59cf,2018-05-08T19:49:17,
3,20.0,2,40,7377,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1555,2577908,b8a48941-7552-45e0-9596-84bf984a59cf,2018-05-08T19:49:17,
4,20.0,2,40,7378,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1555,2577908,b8a48941-7552-45e0-9596-84bf984a59cf,2018-05-08T19:49:17,
1,20.0,2,40,7379,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1556,2577909,d55bd963-4d4a-4b4d-a5c7-4c87edb497b5,2018-05-08T19:50:07,
2,20.0,1,20,7380,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1556,2577909,d55bd963-4d4a-4b4d-a5c7-4c87edb497b5,2018-05-08T19:50:07,
3,20.0,1,20,7381,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1556,2577909,d55bd963-4d4a-4b4d-a5c7-4c87edb497b5,2018-05-08T19:50:07,
4,20.0,2,40,7382,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1556,2577909,d55bd963-4d4a-4b4d-a5c7-4c87edb497b5,2018-05-08T19:50:07,
1,20.0,2,40,7383,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1557,2577910,6c2dc92c-b60e-4eca-8638-dd23cbe643b1,2018-05-08T19:50:10,
2,20.0,3,60,7384,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1557,2577910,6c2dc92c-b60e-4eca-8638-dd23cbe643b1,2018-05-08T19:50:10,
1,20.0,6,120,7385,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1558,2577911,f98b470c-24f3-4ff2-990b-67a55e9863dd,2018-05-08T19:50:12,
1,20.0,2,40,7386,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1559,2577912,14d760b3-ff47-4a7b-89c7-9943a9f7cc0d,2018-05-08T19:50:15,
2,20.0,2,40,7387,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1559,2577912,14d760b3-ff47-4a7b-89c7-9943a9f7cc0d,2018-05-08T19:50:15,
3,20.0,2,40,7388,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1559,2577912,14d760b3-ff47-4a7b-89c7-9943a9f7cc0d,2018-05-08T19:50:15,
1,20.0,3,60,7389,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1560,2577913,9d825044-6ff8-4380-9013-2534d595f823,2018-05-08T19:50:45,
1,20.0,1,20,7390,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1561,2577914,cec8be28-73d2-4bcc-8d10-d16fe8f60d99,2018-05-08T19:50:48,
2,10.0,2,20,7391,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1561,2577914,cec8be28-73d2-4bcc-8d10-d16fe8f60d99,2018-05-08T19:50:48,
1,20.0,4,80,7392,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1562,2577915,93cd9f6a-1264-4b48-aef3-f956962b67ba,2018-05-08T19:50:51,
2,5.0,4,20,7393,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1562,2577915,93cd9f6a-1264-4b48-aef3-f956962b67ba,2018-05-08T19:50:51,
1,20.0,5,100,7394,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1563,2577916,addeb0db-c832-4fd1-b16f-6958ad668308,2018-05-08T19:50:54,
1,20.0,3,60,7395,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1564,2577917,4df152e8-6625-4482-8ecc-bf8ab8a2c907,2018-05-08T19:51:30,
2,20.0,3,60,7396,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1564,2577917,4df152e8-6625-4482-8ecc-bf8ab8a2c907,2018-05-08T19:51:30,
1,20.0,2,40,7397,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1565,2577918,e2247a72-822a-4e52-b33d-6f85c57fc49c,2018-05-08T19:51:32,
2,20.0,2,40,7398,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1565,2577918,e2247a72-822a-4e52-b33d-6f85c57fc49c,2018-05-08T19:51:32,
1,20.0,3,60,7399,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1566,2577919,2aab224a-5ee2-42d9-96a2-87d5cd7b9e4e,2018-05-08T19:51:35,
2,20.0,3,60,7400,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1566,2577919,2aab224a-5ee2-42d9-96a2-87d5cd7b9e4e,2018-05-08T19:51:35,
1,20.0,3,60,7401,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1567,2577920,dd69d300-a961-4df7-b3d1-200899dc56a4,2018-05-08T19:51:38,
2,20.0,3,60,7402,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1567,2577920,dd69d300-a961-4df7-b3d1-200899dc56a4,2018-05-08T19:51:38,
3,20.0,3,60,7403,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1567,2577920,dd69d300-a961-4df7-b3d1-200899dc56a4,2018-05-08T19:51:38,
1,20.0,1,20,7404,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1568,2577921,a59e68b1-8b88-4e6a-aea9-602e01d126ae,2018-05-08T19:52:15,
2,20.0,1,20,7405,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1568,2577921,a59e68b1-8b88-4e6a-aea9-602e01d126ae,2018-05-08T19:52:15,
3,20.0,1,20,7406,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1568,2577921,a59e68b1-8b88-4e6a-aea9-602e01d126ae,2018-05-08T19:52:15,
4,20.0,1,20,7407,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1568,2577921,a59e68b1-8b88-4e6a-aea9-602e01d126ae,2018-05-08T19:52:15,
5,20.0,1,20,7408,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1568,2577921,a59e68b1-8b88-4e6a-aea9-602e01d126ae,2018-05-08T19:52:15,
6,20.0,1,20,7409,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1568,2577921,a59e68b1-8b88-4e6a-aea9-602e01d126ae,2018-05-08T19:52:15,
1,20.0,1,20,7410,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1569,2577922,d76bda4e-d9a1-42ed-bc5b-7112d8f3e651,2018-05-08T19:52:19,
2,20.0,1,20,7411,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1569,2577922,d76bda4e-d9a1-42ed-bc5b-7112d8f3e651,2018-05-08T19:52:19,
3,20.0,1,20,7412,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1569,2577922,d76bda4e-d9a1-42ed-bc5b-7112d8f3e651,2018-05-08T19:52:19,
4,20.0,2,40,7413,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1569,2577922,d76bda4e-d9a1-42ed-bc5b-7112d8f3e651,2018-05-08T19:52:19,
1,20.0,2,40,7414,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1570,2577923,b90ed955-1c71-416c-9594-482b8a660da1,2018-05-08T19:52:21,
2,20.0,2,40,7415,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1570,2577923,b90ed955-1c71-416c-9594-482b8a660da1,2018-05-08T19:52:21,
3,20.0,2,40,7416,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1570,2577923,b90ed955-1c71-416c-9594-482b8a660da1,2018-05-08T19:52:21,
4,20.0,2,40,7417,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1570,2577923,b90ed955-1c71-416c-9594-482b8a660da1,2018-05-08T19:52:21,
1,20.0,1,20,7418,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1571,2577925,00791caf-64b9-487f-8514-ee3695efd85b,2018-05-08T19:53:01,
2,20.0,1,20,7419,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1571,2577925,00791caf-64b9-487f-8514-ee3695efd85b,2018-05-08T19:53:01,
3,20.0,1,20,7420,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1571,2577925,00791caf-64b9-487f-8514-ee3695efd85b,2018-05-08T19:53:01,
4,20.0,1,20,7421,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1571,2577925,00791caf-64b9-487f-8514-ee3695efd85b,2018-05-08T19:53:01,
5,20.0,1,20,7422,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1571,2577925,00791caf-64b9-487f-8514-ee3695efd85b,2018-05-08T19:53:01,
6,20.0,1,20,7423,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1571,2577925,00791caf-64b9-487f-8514-ee3695efd85b,2018-05-08T19:53:01,
1,20.0,1,20,7424,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1572,2577926,9f8497ed-5067-41a4-92dc-06e766be6d6f,2018-05-08T19:53:05,
2,20.0,1,20,7425,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1572,2577926,9f8497ed-5067-41a4-92dc-06e766be6d6f,2018-05-08T19:53:05,
3,20.0,1,20,7426,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1572,2577926,9f8497ed-5067-41a4-92dc-06e766be6d6f,2018-05-08T19:53:05,
4,20.0,1,20,7427,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1572,2577926,9f8497ed-5067-41a4-92dc-06e766be6d6f,2018-05-08T19:53:05,
5,20.0,1,20,7428,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1572,2577926,9f8497ed-5067-41a4-92dc-06e766be6d6f,2018-05-08T19:53:05,
6,20.0,1,20,7429,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1572,2577926,9f8497ed-5067-41a4-92dc-06e766be6d6f,2018-05-08T19:53:05,
1,20.0,1,20,7430,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1573,2577927,0608b280-5925-462e-b2ba-fbfadd21d17e,2018-05-08T19:53:07,
2,20.0,1,20,7431,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1573,2577927,0608b280-5925-462e-b2ba-fbfadd21d17e,2018-05-08T19:53:07,
3,20.0,1,20,7432,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1573,2577927,0608b280-5925-462e-b2ba-fbfadd21d17e,2018-05-08T19:53:07,
4,20.0,1,20,7433,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1573,2577927,0608b280-5925-462e-b2ba-fbfadd21d17e,2018-05-08T19:53:07,
5,20.0,1,20,7434,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1573,2577927,0608b280-5925-462e-b2ba-fbfadd21d17e,2018-05-08T19:53:07,
6,20.0,1,20,7435,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1573,2577927,0608b280-5925-462e-b2ba-fbfadd21d17e,2018-05-08T19:53:07,
7,20.0,1,20,7436,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1573,2577927,0608b280-5925-462e-b2ba-fbfadd21d17e,2018-05-08T19:53:07,
1,20.0,1,20,7437,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1574,2577928,64b45c53-2448-45b2-b457-3520c0c79436,2018-05-08T19:53:10,
2,20.0,1,20,7438,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1574,2577928,64b45c53-2448-45b2-b457-3520c0c79436,2018-05-08T19:53:10,
3,20.0,1,20,7439,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1574,2577928,64b45c53-2448-45b2-b457-3520c0c79436,2018-05-08T19:53:10,
1,20.0,12,240,7440,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1575,2577929,1b2ae93a-003d-44a0-a933-cdb317d42792,2018-05-08T19:54:01,
1,20.0,4,80,7441,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1576,2577930,a69f368b-6429-49a1-9752-1b53a556d291,2018-05-08T19:54:04,
1,20.0,8,160,7442,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1577,2577931,2d697e7d-8452-470a-b0dc-f481a141f33a,2018-05-08T19:54:06,
1,20.0,6,120,7443,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1578,2577932,41f15619-2a23-44d9-bba5-fe96c9390c0b,2018-05-08T19:54:10,
1,20.0,1,20,7444,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1579,2577933,f7ca5856-570a-4999-ac3c-93faadd6365b,2018-05-08T19:54:12,
1,20.0,4,80,7445,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1580,2577934,da276bc1-2bbe-4233-9ebc-3d22c48c93d2,2018-05-08T19:54:48,
2,5.0,4,20,7446,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1580,2577934,da276bc1-2bbe-4233-9ebc-3d22c48c93d2,2018-05-08T19:54:48,
1,20.0,6,120,7447,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1581,2577935,083950cf-9830-4809-9e9f-20231d318ac0,2018-05-08T19:54:52,
1,20.0,8,160,7448,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1582,2577936,291aa5c3-a899-47d7-8381-18098b97f010,2018-05-08T19:54:55,
1,20.0,6,120,7449,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1583,2577937,f22dcc60-0213-4856-b7c1-1c8b1e87ac85,2018-05-08T19:54:58,
2,10.0,4,40,7450,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1583,2577937,f22dcc60-0213-4856-b7c1-1c8b1e87ac85,2018-05-08T19:54:58,
1,20.0,1,20,7451,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1584,2587214,5b7b0b9a-2694-430c-ab11-58ee48dc2358,2018-05-09T16:04:32,
2,20.0,1,20,7452,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1584,2587214,5b7b0b9a-2694-430c-ab11-58ee48dc2358,2018-05-09T16:04:32,
3,20.0,1,20,7453,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1584,2587214,5b7b0b9a-2694-430c-ab11-58ee48dc2358,2018-05-09T16:04:32,
4,20.0,1,20,7454,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1584,2587214,5b7b0b9a-2694-430c-ab11-58ee48dc2358,2018-05-09T16:04:32,
5,20.0,1,20,7455,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1584,2587214,5b7b0b9a-2694-430c-ab11-58ee48dc2358,2018-05-09T16:04:32,
1,20.0,1,20,7456,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1585,2587219,780ddaf8-f416-4985-a9f0-56a06c35830c,2018-05-09T16:04:47,
2,20.0,1,20,7457,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1585,2587219,780ddaf8-f416-4985-a9f0-56a06c35830c,2018-05-09T16:04:47,
1,20.0,1,20,7458,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1586,2587222,e499f6f4-2d50-464e-8573-7637d617b026,2018-05-09T16:05:05,
2,20.0,1,20,7459,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1586,2587222,e499f6f4-2d50-464e-8573-7637d617b026,2018-05-09T16:05:05,
3,20.0,1,20,7460,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1586,2587222,e499f6f4-2d50-464e-8573-7637d617b026,2018-05-09T16:05:05,
4,20.0,2,40,7461,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1586,2587222,e499f6f4-2d50-464e-8573-7637d617b026,2018-05-09T16:05:05,
1,20.0,1,20,7462,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1587,2587245,68e4cd5e-0677-4b18-bd2d-e33c2ffd424c,2018-05-09T16:06:51,
2,20.0,1,20,7463,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1587,2587245,68e4cd5e-0677-4b18-bd2d-e33c2ffd424c,2018-05-09T16:06:51,
3,20.0,1,20,7464,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1587,2587245,68e4cd5e-0677-4b18-bd2d-e33c2ffd424c,2018-05-09T16:06:51,
4,18.0,2,36,7465,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1587,2587245,68e4cd5e-0677-4b18-bd2d-e33c2ffd424c,2018-05-09T16:06:51,
1,20.0,1,20,7466,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
2,20.0,1,20,7467,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
3,20.0,1,20,7468,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
4,20.0,1,20,7469,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
5,20.0,1,20,7470,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
6,20.0,1,20,7471,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
7,20.0,1,20,7472,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
8,20.0,1,20,7473,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
9,20.0,1,20,7474,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
10,20.0,1,20,7475,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1588,2587247,18a32ea6-1f12-43c6-961b-4703fbcca1c4,2018-05-09T16:06:53,
1,20.0,1,20,7476,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,1589,2587248,e72a9b77-432f-4111-8200-e6e24bc54924,2018-05-09T16:06:55,
